"1.1","1.2","1.3","1.4","1.5","1.6","1.7","1.8","1.9","lp"
4.9657932199685e-06,2.65735878705248,0.0346614501873233,0.0212392561360277,0.436991959912233,0.266332865335831,0.353912565358219,0.2803465995775,0.712576483760811,-13.3144414771057
6.54757363184207e-06,2.60540083885358,0.0338829565717515,0.0226614953688929,0.409918303140243,0.24630821823576,0.359996445420399,0.271016669739128,0.727176834442656,-13.9842161033864
1.33074046976733e-05,2.45115403948531,0.0329895779784703,0.0219139338910508,0.419003058142744,0.276593793707336,0.399945763797706,0.267295834652832,0.707001509255876,-14.4257372969834
1.01388857039857e-06,3.00668953235273,0.0357109760165031,0.021072283342506,0.353748881074625,0.237312901460224,0.580946843795644,0.276398939201841,0.716169285247125,-12.7214456024803
6.62442429906594e-06,2.60369590674099,0.0377771073420591,0.0206604951070779,0.438377761995512,0.286485946474684,0.532207428515475,0.26134139029596,0.723165104538527,-17.907331604475
1.5703774916156e-05,2.42031276235797,0.0363411332480444,0.0212305148321741,0.411512385340496,0.275473942900895,0.431806201606303,0.264687339187442,0.703170119702844,-17.8381464316583
4.5301246847014e-06,2.68534890260627,0.0344786042565888,0.0224555639893953,0.382571975776008,0.23909317487347,0.38278092093873,0.262922732061026,0.688793600513661,-14.6405002424926
7.50068971504889e-06,2.55979270816722,0.0333516788845474,0.0220385080197689,0.331285686654474,0.22047182859708,0.468368728438274,0.276809228910895,0.725919598428187,-15.4268003849457
1.289322388113e-05,2.44765177766319,0.0322210419792624,0.0219930689400281,0.379374668261734,0.234066069525055,0.373538672670661,0.279119728170425,0.703067091652124,-13.138214741152
1.2804450669675e-05,2.45841616411033,0.0329366821131285,0.0216074007313122,0.336205594503123,0.222475663761987,0.511470991095691,0.269880029297249,0.700903654432694,-11.6084065404651
1.29269298924158e-05,2.4641221103461,0.034943859979537,0.0216498080382433,0.355124586649613,0.219319893202698,0.381297486975887,0.266769884183831,0.703121273100034,-12.6060529450173
4.1568355203699e-06,2.70798247461343,0.0348706604538653,0.022083614612128,0.342079461476659,0.211905291040058,0.444368024651381,0.259803447047796,0.704036240141572,-13.6822331237997
4.44778325078652e-06,2.66945936807303,0.0322286388673911,0.0212544249529951,0.359799892536552,0.237561071100727,0.65366912607279,0.285000564098488,0.725075995215515,-17.0008164975783
5.98798465137166e-06,2.61665466106936,0.0341426462257348,0.0219312210652335,0.345128678476787,0.213664036560031,0.485024736350374,0.273223974820718,0.709294151498794,-11.0482812520508
5.86529632187189e-06,2.63467227103447,0.0347654110617244,0.0216390034440497,0.347769763008488,0.219690500212709,0.552260352591755,0.269198372052764,0.708500086230327,-9.44331500171748
5.46738224960979e-06,2.64797014751696,0.0334217487039013,0.0229023736230536,0.322985442963027,0.215446935512833,0.514576361514778,0.26636330062642,0.707311539404713,-15.1867562972667
1.12163206258664e-05,2.49164205300229,0.0311227283427653,0.0215292433384392,0.317706820937145,0.204373616292628,0.466299561173585,0.281281745492404,0.683681615231241,-17.5499468770491
1.6487059594242e-05,2.413582556733,0.0356453894920533,0.0220024937351043,0.44271503829414,0.276540911979981,0.391746723285416,0.264070702241908,0.717362640795176,-16.2720415635177
